Week,Starting Date,Total Value,Num Datapoints,Average Value
167,3/10/2013,194.0483156,7,27.72118794
168,3/17/2013,253.7851435,7,36.2550205
169,3/24/2013,270.7272202,7,38.67531717
170,3/31/2013,364.047468,7,52.00678114
171,4/7/2013,255.1596456,7,36.45137794
172,4/14/2013,214.0158984,7,30.57369977
173,4/21/2013,159.0351165,7,22.71930235
174,4/28/2013,155.0136543,7,22.14480776
175,5/5/2013,245.1179161,7,35.01684516
176,5/12/2013,218.0703792,7,31.15291132
177,5/19/2013,174.9368617,7,24.99098024
178,5/26/2013,219.0774455,7,31.29677792
179,6/2/2013,136.8017115,7,19.54310165
180,6/9/2013,154.0457306,7,22.00653294
181,6/16/2013,161.0615237,7,23.0087891
182,6/23/2013,260.017308,7,37.14532972
183,6/30/2013,159.2284399,7,22.74691999
184,7/7/2013,150.8746357,7,21.55351939
185,7/14/2013,116.1748413,7,16.5964059
186,7/21/2013,124.4686224,7,17.78123176
187,7/28/2013,111.2295153,7,15.88993075
188,8/4/2013,147.0366093,7,21.00522991
189,8/11/2013,122.5678713,7,17.5096959
190,8/18/2013,152.2340785,7,21.7477255
191,8/25/2013,175.3486621,7,25.04980887
192,9/1/2013,166.127633,7,23.732519
193,9/8/2013,101.2748043,7,14.46782919
194,9/15/2013,181.8094294,7,25.97277563
195,9/22/2013,252.275943,7,36.03942042
196,9/29/2013,248.9888688,7,35.5698384
197,10/6/2013,141.5198196,7,20.21711709
198,10/13/2013,123.1687756,7,17.59553936
199,10/20/2013,77.57053698,7,11.08150528
200,10/27/2013,238.3257373,7,34.04653391
201,11/3/2013,189.4992884,7,27.07132691
202,11/10/2013,182.1627973,7,26.02325675
203,11/17/2013,286.2324688,7,40.89035268
204,11/24/2013,176.1824739,7,25.16892484
205,12/1/2013,294.7994553,7,42.11420789
206,12/8/2013,242.9009619,7,34.70013741
207,12/15/2013,198.1711372,7,28.31016246
208,12/22/2013,180.145251,7,25.73503586
209,12/29/2013,149.0063781,7,21.28662545
210,1/5/2014,263.104974,7,37.58642485
211,1/12/2014,149.915964,7,21.41656629
212,1/19/2014,99.05356532,7,14.15050933
213,1/26/2014,282.5617868,7,40.36596954
214,2/2/2014,335.524655,7,47.93209357
215,2/9/2014,485.065628,7,69.29508971
216,2/16/2014,252.2064753,7,36.02949647
217,2/23/2014,348.0808484,7,49.72583548
218,3/2/2014,428.319203,7,61.18845757
219,3/9/2014,234.6071314,7,33.51530449
220,3/16/2014,146.8206943,7,20.9743849
221,3/23/2014,334.0203318,7,47.71719025
222,3/30/2014,370.5859312,7,52.94084732
223,4/6/2014,184.1595444,7,26.30850634
224,4/13/2014,155.7661676,7,22.25230966
225,4/20/2014,251.4574304,7,35.92249006
226,4/27/2014,175.6779604,7,25.09685149
227,5/4/2014,254.119777,7,36.30282528
228,5/11/2014,121.0705129,7,17.29578755
229,5/18/2014,187.8352908,7,26.83361297
230,5/25/2014,138.8018497,7,19.82883567
231,6/1/2014,112.8834204,7,16.12620291
