Week,Starting Date,Total Value,Num Datapoints,Average Value
322,2/28/2016,663.4151653,7,94.77359504
323,3/6/2016,644.3485946,7,92.04979923
324,3/13/2016,548.9322369,7,78.41889099
325,3/20/2016,588.9744519,7,84.13920741
326,3/27/2016,567.7127672,7,81.10182389
327,4/3/2016,548.9308636,7,78.41869479
328,4/10/2016,618.6118618,7,88.37312311
329,4/17/2016,571.2683569,7,81.60976527
330,4/24/2016,511.7976957,7,73.11395653
331,5/1/2016,546.384992,7,78.05499886
332,5/8/2016,544.0892615,7,77.72703736
333,5/15/2016,520.1535926,7,74.30765609
334,5/22/2016,513.7995696,7,73.39993851
335,5/29/2016,395.0524026,7,56.43605752
336,6/5/2016,475.6223982,7,67.94605689
337,6/12/2016,482.9129504,7,68.98756434
338,6/19/2016,429.6982328,7,61.38546184
339,6/26/2016,394.8507041,7,56.40724344
340,7/3/2016,485.8745957,7,69.41065653
341,7/10/2016,416.8157042,7,59.5451006
342,7/17/2016,402.0210041,7,57.43157201
343,7/24/2016,324.2793338,7,46.32561911
344,7/31/2016,439.9134611,7,62.84478016
345,8/7/2016,404.5974433,7,57.79963475
346,8/14/2016,372.0234549,7,53.14620784
347,8/21/2016,328.2977417,7,46.89967738
348,8/28/2016,392.5754883,7,56.08221261
349,9/4/2016,355.1439598,7,50.73485139
350,9/11/2016,368.7419596,7,52.6774228
351,9/18/2016,454.7860473,7,64.96943532
352,9/25/2016,369.2455738,7,52.74936769
353,10/2/2016,596.9628771,7,85.28041101
354,10/9/2016,535.2221506,7,76.46030723
355,10/16/2016,660.6852483,7,94.3836069
356,10/23/2016,668.783275,7,95.54046785
357,10/30/2016,652.1460962,7,93.16372803
358,11/6/2016,636.6793366,7,90.95419094
359,11/13/2016,621.5600854,7,88.79429792
360,11/20/2016,690.2398746,7,98.60569637
361,11/27/2016,642.4772344,7,91.78246205
362,12/4/2016,663.6233022,7,94.80332888
363,12/11/2016,635.1414719,7,90.73449599
364,12/18/2016,578.6625564,7,82.66607949
365,12/25/2016,578.4021861,7,82.62888373
366,1/1/2017,623.2894537,7,89.04135053
367,1/8/2017,603.4547544,7,86.20782206
368,1/15/2017,564.6189006,7,80.65984294
369,1/22/2017,606.9841289,7,86.71201842
370,1/29/2017,497.9134877,7,71.13049825
371,2/5/2017,640.0288573,7,91.4326939
372,2/12/2017,509.2780496,7,72.75400708
373,2/19/2017,642.9110284,7,91.84443263
374,2/26/2017,606.2376998,7,86.60538568
375,3/5/2017,600.7277946,7,85.81825637
376,3/12/2017,607.2451422,7,86.74930603
377,3/19/2017,643.7969927,7,91.97099896
378,3/26/2017,532.1894712,7,76.02706731
379,4/2/2017,532.6294697,7,76.08992425
380,4/9/2017,618.3272295,7,88.33246136
381,4/16/2017,592.3911715,7,84.62731021
382,4/23/2017,584.3296975,7,83.47567107
383,4/30/2017,502.5953668,7,71.79933811
384,5/7/2017,526.0130437,7,75.14472053
385,5/14/2017,504.7418248,7,72.10597497
386,5/21/2017,502.7429365,7,71.82041949
387,5/28/2017,543.3840186,7,77.62628837
388,6/4/2017,520.1195812,7,74.30279732
389,6/11/2017,493.5180669,7,70.50258098
390,6/18/2017,350.8476802,7,50.12109718
391,6/25/2017,419.7610881,7,59.96586973
392,7/2/2017,442.7206912,7,63.24581303
393,7/9/2017,414.4708659,7,59.2101237
394,7/16/2017,348.6392762,7,49.80561089
395,7/23/2017,413.9916061,7,59.14165802
396,7/30/2017,375.849656,7,53.69280801
397,8/6/2017,453.4681887,7,64.78116982
398,8/13/2017,411.2086662,7,58.74409517
399,8/20/2017,398.0435969,7,56.86337098
400,8/27/2017,284.3478049,7,40.62111498
401,9/3/2017,490.604102,7,70.08630029
402,9/10/2017,430.5433839,7,61.5061977
403,9/17/2017,571.0930128,7,81.58471612
404,9/24/2017,443.5700464,7,63.36714949
405,10/1/2017,362.3161377,7,51.75944825
406,10/8/2017,410.2512154,7,58.60731648
407,10/15/2017,433.9238053,7,61.98911504
408,10/22/2017,475.2105137,7,67.88721624
409,10/29/2017,524.9747187,7,74.99638839
410,11/5/2017,628.8541666,7,89.83630951
411,11/12/2017,661.606028,7,94.51514686
412,11/19/2017,622.9961149,7,88.99944499
413,11/26/2017,617.123075,7,88.16043929
414,12/3/2017,463.9850984,7,66.28358549
415,12/10/2017,433.2609429,7,61.89442041
416,12/17/2017,580.9405678,7,82.99150969
417,12/24/2017,546.0527412,7,78.00753446
418,12/31/2017,606.0503138,7,86.57861625
419,1/7/2018,608.4924762,7,86.9274966
420,1/14/2018,637.421282,7,91.06018315
421,1/21/2018,657.1299517,7,93.87570738
422,1/28/2018,536.6139356,7,76.65913365
423,2/4/2018,444.1108431,7,63.44440615
424,2/11/2018,496.881623,7,70.983089
425,2/18/2018,554.9235384,7,79.27479121
426,2/25/2018,597.4215508,7,85.34593584
427,3/4/2018,605.4570886,7,86.4938698
428,3/11/2018,639.7653564,7,91.39505091
429,3/18/2018,620.5387758,7,88.64839654
430,3/25/2018,469.7859542,7,67.11227917
431,4/1/2018,549.0269254,7,78.43241791
432,4/8/2018,609.4065335,7,87.05807622
433,4/15/2018,583.425554,7,83.34650771
434,4/22/2018,511.8622919,7,73.12318455
435,4/29/2018,512.504798,7,73.21497114
436,5/6/2018,501.964593,7,71.70922757
437,5/13/2018,533.4960523,7,76.21372175
438,5/20/2018,596.0724146,7,85.15320208
439,5/27/2018,450.9438888,7,64.42055554
440,6/3/2018,454.4303289,7,64.91861841
441,6/10/2018,388.1456649,7,55.4493807
442,6/17/2018,394.9276572,7,56.41823675
443,6/24/2018,335.9318111,7,47.99025873
444,7/1/2018,370.0118977,7,52.85884252
445,7/8/2018,355.779243,7,50.82560614
446,7/15/2018,268.6644852,7,38.38064074
447,7/22/2018,276.7577902,7,39.53682717
448,7/29/2018,249.92779,7,35.70397
449,8/5/2018,309.4604892,7,44.20864131
450,8/12/2018,292.9862365,7,41.85517665
451,8/19/2018,296.4192249,7,42.34560356
452,8/26/2018,404.8241172,7,57.83201674
453,9/2/2018,300.6015471,7,42.94307815
454,9/9/2018,387.7851601,7,55.39788001
455,9/16/2018,369.9796384,7,52.85423406
456,9/23/2018,317.1929921,7,45.31328458
457,9/30/2018,675.8854457,7,96.55506367
458,10/7/2018,456.1886891,7,65.16981273
459,10/14/2018,312.7332546,7,44.67617923
460,10/21/2018,488.6741069,7,69.8105867
461,10/28/2018,495.8257304,7,70.83224719
462,11/4/2018,276.9350594,7,39.56215135
463,11/11/2018,237.3555287,7,33.90793267
464,11/18/2018,547.278703,7,78.18267186
465,11/25/2018,635.3600149,7,90.76571642
466,12/2/2018,592.2151774,7,84.6021682
467,12/9/2018,614.7340931,7,87.81915616
468,12/16/2018,606.5885027,7,86.65550038
469,12/23/2018,571.115115,7,81.58787357
470,12/30/2018,542.2429877,7,77.46328395
471,1/6/2019,606.1976162,7,86.59965946
472,1/13/2019,610.494434,7,87.21349057
473,1/20/2019,515.8398021,7,73.69140029
474,1/27/2019,511.6983523,7,73.09976462
475,2/3/2019,638.7124643,7,91.24463776
476,2/10/2019,662.0568523,7,94.57955032
477,2/17/2019,536.5372295,7,76.64817564
478,2/24/2019,614.7490543,7,87.82129347
479,3/3/2019,567.5332891,7,81.07618415
480,3/10/2019,472.2222937,7,67.46032767
481,3/17/2019,564.1661024,7,80.59515748
482,3/24/2019,593.9351805,7,84.84788292
483,3/31/2019,563.7505029,7,80.53578613
484,4/7/2019,559.3812003,7,79.91160004
485,4/14/2019,630.4101501,7,90.05859287
486,4/21/2019,516.6300521,7,73.80429315
487,4/28/2019,444.301328,7,63.47161829
488,5/5/2019,528.1930533,7,75.45615047
489,5/12/2019,545.8502807,7,77.97861153
490,5/19/2019,570.8977985,7,81.55682836
491,5/26/2019,569.2991509,7,81.32845013
492,6/2/2019,503.0641368,7,71.86630526
493,6/9/2019,411.6654557,7,58.80935082
494,6/16/2019,375.4682574,7,53.63832249
495,6/23/2019,444.972088,7,63.56744114
496,6/30/2019,451.4990802,7,64.49986861
497,7/7/2019,482.242985,7,68.89185499
498,7/14/2019,476.1629888,7,68.02328411
499,7/21/2019,428.8144955,7,61.25921364
500,7/28/2019,435.1727905,7,62.1675415
501,8/4/2019,582.6214087,7,83.23162982
502,8/11/2019,468.6270503,7,66.94672147
503,8/18/2019,521.4250989,7,74.48929984
504,8/25/2019,459.8855096,7,65.69792994
505,9/1/2019,498.0977847,7,71.15682638
506,9/8/2019,517.4395757,7,73.91993939
507,9/15/2019,635.6644302,7,90.80920432
508,9/22/2019,579.1195724,7,82.73136748
509,9/29/2019,548.3571399,7,78.33673427
510,10/6/2019,377.1632356,7,53.88046222
511,10/13/2019,514.5247189,7,73.50353128
512,10/20/2019,467.2737964,7,66.75339949
513,10/27/2019,274.7314848,7,39.24735497
514,11/3/2019,339.4432674,7,48.49189534
515,11/10/2019,420.8524674,7,60.12178105
516,11/17/2019,502.0492577,7,71.72132252
517,11/24/2019,631.0756268,7,90.15366098
518,12/1/2019,674.2522393,7,96.32174847
519,12/8/2019,681.3270914,7,97.33244163
520,12/15/2019,642.3923524,7,91.77033606
521,12/22/2019,597.7129421,7,85.38756316
522,12/29/2019,625.7972335,7,89.39960478
523,1/5/2020,611.6336406,7,87.37623437
524,1/12/2020,626.1121062,7,89.4445866
525,1/19/2020,526.7958045,7,75.2565435
526,1/26/2020,499.8013036,7,71.40018623
527,2/2/2020,515.95831,7,73.70833
528,2/9/2020,460.0257248,7,65.71796069
529,2/16/2020,462.2445572,7,66.03493675
530,2/23/2020,522.2712472,7,74.61017817
531,3/1/2020,531.5604794,7,75.93721135
532,3/8/2020,543.7125609,7,77.67322298
533,3/15/2020,586.1341429,7,83.73344898
534,3/22/2020,563.0546734,7,80.43638191
535,3/29/2020,524.0973439,7,74.87104913
536,4/5/2020,581.9848994,7,83.14069991
537,4/12/2020,455.2923415,7,65.04176307
538,4/19/2020,559.9737188,7,79.99624554
539,4/26/2020,562.8904222,7,80.41291746
540,5/3/2020,423.6733085,7,60.52475835
541,5/10/2020,535.6552252,7,76.52217503
542,5/17/2020,528.4921581,7,75.49887973
543,5/24/2020,507.6325409,7,72.51893441
544,5/31/2020,492.8589043,7,70.40841489
545,6/7/2020,517.6533817,7,73.9504831
546,6/14/2020,427.457134,7,61.06530485
547,6/21/2020,396.1995088,7,56.59992982
548,6/28/2020,419.006186,7,59.85802657
549,7/5/2020,417.4355989,7,59.63365699
550,7/12/2020,395.9776854,7,56.56824077
551,7/19/2020,395.2228661,7,56.46040944
552,7/26/2020,377.4140801,7,53.91629715
553,8/2/2020,479.6564872,7,68.52235531
554,8/9/2020,385.6440207,7,55.09200295
555,8/16/2020,425.7955675,7,60.82793822
556,8/23/2020,411.9170522,7,58.84529318
557,8/30/2020,363.61404,7,51.94486286
558,9/6/2020,271.4548501,7,38.77926429
559,9/13/2020,406.4872766,7,58.06961094
560,9/20/2020,479.1347938,7,68.44782768
561,9/27/2020,291.8029696,7,41.68613851
562,10/4/2020,351.889598,7,50.26994258
563,10/11/2020,424.7149513,7,60.67356447
564,10/18/2020,409.2635024,7,58.46621463
565,10/25/2020,288.047854,7,41.14969343
566,11/1/2020,392.3964597,7,56.05663709
567,11/8/2020,532.4139693,7,76.05913847
568,11/15/2020,571.6568022,7,81.66525746
569,11/22/2020,508.3947095,7,72.62781564
570,11/29/2020,421.0759798,7,60.1537114
571,12/6/2020,521.1694249,7,74.45277498
572,12/13/2020,636.8807704,7,90.9829672
573,12/20/2020,536.3241245,7,76.61773207
574,12/27/2020,544.0446926,7,77.72067037
575,1/3/2021,569.0662514,7,81.29517876
576,1/10/2021,484.2634321,7,69.1804903
577,1/17/2021,461.1560569,7,65.8794367
578,1/24/2021,653.3317587,7,93.33310839
579,1/31/2021,498.1842029,7,71.16917185
580,2/7/2021,515.1779185,7,73.59684549
581,2/14/2021,580.2499482,7,82.89284974
582,2/21/2021,455.5792846,7,65.08275495
583,2/28/2021,524.2276123,7,74.8896589
584,3/7/2021,521.2959468,7,74.47084955
585,3/14/2021,576.7611396,7,82.39444852
586,3/21/2021,461.3362382,7,65.90517689
587,3/28/2021,425.6009366,7,60.80013381
588,4/4/2021,502.7413257,7,71.82018939
589,4/11/2021,417.888756,7,59.69839371
590,4/18/2021,476.9149912,7,68.13071303
591,4/25/2021,509.6349205,7,72.80498865
592,5/2/2021,442.6230654,7,63.23186649
593,5/9/2021,239.0374012,7,34.14820017
594,5/16/2021,481.1802708,7,68.74003868
595,5/23/2021,419.1315893,7,59.87594132
596,5/30/2021,340.1326902,7,48.59038432
597,6/6/2021,428.8808226,7,61.26868894
598,6/13/2021,386.2282316,7,55.17546165
599,6/20/2021,348.7121004,7,49.81601434
600,6/27/2021,363.393251,7,51.91332157
601,7/4/2021,305.3199971,7,43.61714244
602,7/11/2021,312.4771966,7,44.63959951
603,7/18/2021,262.639127,7,37.51987528
604,7/25/2021,301.4969253,7,43.07098933
605,8/1/2021,277.2817249,7,39.61167499
606,8/8/2021,311.7875771,7,44.54108244
607,8/15/2021,348.5379495,7,49.79113565
